-87.89289951324463,41.97881025520548,0
-87.89184808731079,41.97788506340239,0
-87.89150476455688,41.97762983571196,0
-87.8912901878357,41.97750222148314,0
-87.89090394973755,41.977326751500996,0
-87.89047479629517,41.97719913666485,0
-87.88987398147583,41.97707152157296,0
-87.88912296295166,41.97702366584759,0
-87.88856506347656,41.97708747347342,0
-87.88757801055908,41.977326751500996,0
-87.87487506866455,41.982574690129766,0
-87.87399530410767,41.9828777493635,0
-87.87305116653442,41.983101055244255,0
-87.87238597869873,41.983196757524844,0
-87.87172079086304,41.98327650931544,0
-87.8705620765686,41.98346791320532,0
-87.8670859336853,41.98394642041268,0
-87.86622762680054,41.983994270935625,0
-87.86554098129272,41.98401022110195,0
-87.86120653152466,41.98367526677005,0
-87.85824537277222,41.98353171437408,0
-87.85753726959229,41.98354766465628,0
-87.85320281982422,41.98372311749676,0
-87.85275220870972,41.983739067731015,0
-87.85230159759521,41.98380286862806,0
-87.85122871398926,41.98383476905263,0
-87.83650875091553,41.984281373318076,0
-87.83138036727905,41.984504674276074,0
-87.82994270324707,41.984520624314534,0
-87.82902002334595,41.98447277418717,0
-87.82820463180542,41.98447277418717,0
-87.8272819519043,41.98444087408228,0
-87.82620906829834,41.984345173671706,0
-87.8248143196106,41.984201622786145,0
-87.82307624816895,41.98401022110195,0
-87.81835556030273,41.983356261006136,0
-87.81533002853394,41.98265444269954,0
-87.8138279914856,41.98235138240297,0
-87.81303405761719,41.982271629453585,0
-87.8121542930603,41.982255678851736,0
-87.80685424804688,41.982271629453585,0
-87.78539657592773,41.98239923412463,0
-87.78486013412476,41.98235138240297,0
-87.78436660766602,41.982255678851736,0
-87.7838945388794,41.982144024526825,0
-87.78310060501099,41.98185691250655,0
-87.78181314468384,41.981186979424656,0
-87.76951789855957,41.97426392485398,0
-87.76625633239746,41.972445301840345,0
-87.76541948318481,41.97203052089854,0
-87.76466846466064,41.97175931651467,0
-87.76419639587402,41.97159978398474,0
-87.76344537734985,41.971392391098526,0
-87.76207208633423,41.971057370394334,0
-87.76097774505615,41.970674487431914,0
-87.75140762329102,41.96520220027853,0
-87.75017380714417,41.96442838413288,0
-87.74977684020996,41.964197035212855,0
-87.74924039840698,41.96394175267103,0
-87.7481460571289,41.96354287165174,0
-87.74613976478577,41.962904656826744,0
-87.7448844909668,41.962338235815146,0
-87.74352192878723,41.96138887099651,0
-87.74210572242737,41.960232062813574,0
-87.74102210998535,41.9595778585448,0
-87.73595809936523,41.956721619774996,0
-87.72894144058228,41.95283597213028,0
-87.72202134132385,41.94890221074284,0
-87.72173166275024,41.94876655946857,0
-87.72151708602905,41.9486628259464,0
-87.72124886512756,41.948551112733774,0
-87.7208411693573,41.94840748117273,0
-87.72015452384949,41.94812021707978,0
-87.7197253704071,41.94788880895241,0
-87.71940350532532,41.9476254814409,0
-87.71909236907959,41.947378112181646,0
-87.71864175796509,41.946875391052195,0
-87.7183735370636,41.94643650428536,0
-87.71816968917847,41.94613327166335,0
-87.71771907806396,41.94533528418746,0
-87.71742939949036,41.94480860698191,0
-87.71689295768738,41.94391484176801,0
-87.71654963493347,41.94341209332932,0
-87.71623849868774,41.94308490570803,0
-87.7159595489502,41.94280559787368,0
-87.7154552936554,41.94242254513981,0
-87.71505832672119,41.942159195050415,0
-87.71460771560669,41.94191180458167,0
-87.71215081214905,41.939062754848564,0
-87.708549,41.929631,0
-87.70646452903748,41.92837568914348,0
-87.70588517189026,41.927944657144785,0
-87.70554184913635,41.92757747944137,0
-87.70499467849731,41.92709056661877,0
-87.70466208457947,41.92682715321491,0
-87.70442605018616,41.92663557914714,0
-87.70417928695679,41.92645996907967,0
-87.70337462425232,41.92593313597692,0
-87.69702315330505,41.92209350879694,0
-87.68695950508118,41.9159304640514,0
-87.67834424972534,41.91032572790956,0
-87.67821550369263,41.910213947539546,0
-87.67807602882385,41.910110151306405,0
-87.67772197723389,41.909894573975215,0
-87.66998648643494,41.90494407940173,0
